mean,max,min,stdev,Wvl
3.964192518596901,4.986744186046512,3.449901960784314,0.5263206485415339,343.0
4.522492232633183,6.9310125,2.735040650406505,1.076034055998129,348.3333333333333
3.9859188861133057,6.246627500000001,2.189918699186992,1.0462568018444263,353.0
3.5906140680841694,5.749940999999998,1.8333536585365855,1.0278870984606854,358.0
3.169767289104634,4.905105000000001,1.6948780487804875,0.869925389176296,363.0
2.750125688976267,4.1219980000000005,1.6096951219512194,0.6474980064652945,368.0
2.705048916776096,4.233766000000001,1.588861788617886,0.6428501092398781,373.0
2.5613975461824325,3.877098000000001,1.6156707317073171,0.5731523413708225,378.0
2.2187381623275786,3.145737,1.5916260162601628,0.4120623698018781,383.0
2.1453560598369634,2.9829115,1.5517073170731706,0.38351788709794127,388.0
2.1248801378551163,2.9633535000000006,1.5570731707317071,0.39159088994354135,393.0
2.0887976548997234,2.9568415,1.5649593495934957,0.3782474508431742,398.0
2.0199142619101194,2.8120564999999997,1.526951219512195,0.342401514918009,403.0
1.9318937654837611,2.6589445000000005,1.438875348837209,0.3361909616231565,408.0
1.9169672901450514,2.644878,1.4019846511627907,0.33511846264214584,413.0
1.8430517785524374,2.559342,1.336742325581395,0.32076027437502347,418.0
1.8252662321298938,2.5816645,1.3106511627906976,0.3219314355461929,423.0
1.848267866122885,2.5927169999999995,1.349700930232558,0.3254815528092234,428.0
1.8231091736407325,2.5618755,1.3118130232558136,0.32421982507846825,433.0
1.777778210636032,2.5251935000000003,1.266791904761905,0.32004730524424424,438.0
1.7530861494107852,2.4943395,1.2452938095238093,0.31751451128081254,443.0
1.772358507511433,2.4948805,1.2544914285714288,0.31930546453307224,448.0
1.8150989719495636,2.5251665,1.31248,0.3221038613878806,453.0
1.7989307004110553,2.5140819999999997,1.2897523809523812,0.3186215350408966,458.0
1.7768804097868673,2.4927165000000002,1.2668795348837212,0.31925701908298126,463.0
1.7757515491800466,2.4759349999999998,1.259977142857143,0.3228393308786476,468.0
1.8139811738225455,2.5070989999999997,1.2890195238095237,0.3263992304508184,473.0
1.8570519524678155,2.5562604999999996,1.3590385714285713,0.3226434485264759,478.0
1.8232307026127899,2.5043954999999998,1.2946704761904761,0.33032153419108595,483.0
1.8081583879040881,2.5025945000000003,1.2844542857142858,0.3312136673173969,488.0
1.7992940107655546,2.4918745,1.2775504761904761,0.33395827602557493,493.0
1.8272881283833629,2.51377,1.3052919047619047,0.3392941136307066,498.0
1.8825000269785215,2.5569429999999995,1.3488855813953486,0.3461245450684702,503.0
1.9631820066950145,2.6085365000000005,1.4199302325581393,0.35313711619925714,508.0
2.056741511276428,2.7102906976744183,1.4813418604651163,0.370428167444568,513.0
2.148277602313494,2.8944186046511624,1.5489586046511628,0.3902319682617501,518.0
2.2505011623933657,3.092732558139535,1.590521,0.4141496420636524,523.0
2.3716833564772557,3.306201550387596,1.6583109999999999,0.44037626790690115,528.0
2.519700644484378,3.514767441860465,1.7469519999999998,0.46784415860822387,533.0
2.7009751728250824,3.8270348837209305,1.8519285,0.506014856181554,538.0
2.8944833521996367,4.13860465116279,1.9966685000000002,0.5486017589049487,543.0
3.142874792279138,4.533139534883721,2.1684925,0.6063625926301267,548.0
3.465745224041258,5.000387596899226,2.3746355,0.6699539584178138,553.0
3.8153531913658174,5.514651162790696,2.6170945,0.7409580212544985,558.0
4.1493053259899835,6.038217054263566,2.8317755,0.8149069242729606,563.0
4.343769072880811,6.363779069767441,2.942886,0.863917186444079,568.0
4.328218591364742,6.389069767441861,2.9004174999999996,0.8754010827254172,573.0
4.193720086286503,6.253255813953488,2.786095,0.8638771369967402,578.0
4.039096583859616,6.069476744186046,2.6672960000000003,0.8407505584142623,583.0
3.939683830734593,5.9906976744186045,2.597708,0.8304462265956644,588.0
3.9649587941703848,6.07546511627907,2.6139610000000006,0.8441360954252605,593.0
4.071670859435998,6.256046511627905,2.6686745000000003,0.8702925962803192,598.0
4.03864847453892,6.223023255813953,2.6294370000000002,0.8698601044623778,603.0
3.7256249358129025,5.736802325581396,2.41008,0.8078707293895147,608.0
3.3452486841932076,5.166434108527132,2.155109,0.7287963039610696,613.0
3.063799931234747,4.738081395348838,1.9772149999999997,0.6664793032859564,618.0
2.912606136873601,4.499069767441859,1.8908810000000003,0.6305663302045323,623.0
2.8498092740069705,4.415581395348838,1.8504475000000002,0.6184263858576886,628.0
2.839085560677886,4.404127906976745,1.847277,0.6131590256930373,633.0
2.9334420562287336,4.586627906976744,1.9189855000000002,0.6367908385136852,638.0
3.1077348899253874,4.901317829457365,2.0199415000000003,0.6802620484672408,643.0
3.1296495327002103,4.91313953488372,2.0155610000000004,0.6865588509651488,648.0
2.8003759388982,4.330813953488372,1.8037619999999996,0.6064886877418522,653.0
2.286817428944038,3.5008527131782934,1.5018665000000002,0.4923754076901923,658.0
1.8854747092848476,2.798313953488371,1.285851627906977,0.40050075047663247,663.0
1.7065385114739728,2.4206835,1.1793353488372094,0.35547572167191627,668.0
1.6777377215415545,2.4088935,1.1419966666666663,0.34693802117340694,673.0
1.7123770523485484,2.443963,1.1890119047619048,0.3474906304913859,678.0
1.8252176149178438,2.618197674418605,1.2857237209302326,0.3667237964918289,683.0
2.136868960026276,3.311511627906977,1.4938285,0.44398822306450664,688.0
2.9350696823972036,4.741550387596899,1.9456360000000004,0.6330153681958808,693.0
4.505959163687678,7.1919767441860465,2.8581995000000004,0.9985998486609929,698.0
6.767454743771991,10.72779069767442,4.248685499999999,1.5230475857874406,703.0
9.458167837054596,14.743895348837206,6.0653725000000005,2.070827937970665,708.0
12.505541148246927,18.74054263565892,8.467313,2.5444503823690465,713.0
16.04967011145255,23.340116279069765,11.637735000000001,3.0023772013513312,718.0
20.201167396382377,29.22802325581396,14.762288000000002,3.561091233165823,723.0
24.618034978082658,35.47389534883721,16.512885500000003,4.22002490176702,728.0
28.813450258091798,40.799844961240304,17.947396500000004,4.872421263199921,733.0
32.58662542796089,45.59133720930232,19.068244999999997,5.604369982654306,738.0
35.900167219037826,50.16953488372093,19.913297500000002,6.441384632687283,743.0
38.289989951393956,53.687209302325584,20.379674,7.139533833403611,748.0
40.03464626766402,56.25883720930233,20.6953825,7.687339736279055,753.0
41.378310902541976,58.08465116279069,21.013018500000005,8.111968817174914,758.0
42.32795450395817,59.26124031007752,21.258494000000002,8.404140075800465,763.0
43.04316844406683,60.16691860465115,21.478157500000002,8.625298938789312,768.0
43.62154138537415,61.024651162790704,21.623676,8.830543910603453,773.0
44.10283253461253,61.725116279069766,21.7813275,8.993917378747511,778.0
44.47963665911688,62.31220930232558,21.906162500000004,9.12670479541909,783.0
44.76364730337644,62.77976744186046,22.0086035,9.22797121324694,788.0
44.998119322338574,63.121395348837204,22.1339875,9.307355063089686,793.0
44.90612374521462,63.3785465116279,22.053190499999996,9.307508310327211,798.0
45.08906554397851,63.76325581395349,22.107644500000003,9.385658728258374,803.0
45.462296480125644,64.34970930232558,22.193770500000003,9.533555281141423,808.0
45.71745018119334,64.82453488372091,22.231503000000004,9.639970881363288,813.0
45.855024903082075,65.14837209302326,22.269241500000003,9.702303669656978,818.0
46.05921827117677,65.52331395348837,22.3031715,9.785493251769964,823.0
46.22208725953991,65.87656976744185,22.317274500000003,9.855438122484372,828.0
46.37199760509643,66.07906976744187,22.346383999999993,9.909224614482373,833.0
46.470964235319975,66.22313953488373,22.369370500000002,9.950342804249793,838.0
46.51606619495668,66.28761627906977,22.388723499999998,9.966056788055626,843.0
46.49754122352624,66.23511627906976,22.413098500000004,9.950788170937487,848.0
46.438983129484,66.07761627906976,22.4610635,9.919636613727357,853.0
46.32128611689507,65.88546511627908,22.4196325,9.871861947888389,858.0
46.22745716561785,65.79633720930232,22.385298499999998,9.842002133323273,863.0
46.34267603783916,65.94377906976743,22.4101765,9.902192663173532,868.0
46.56077175384245,66.2939534883721,22.445776000000002,10.009211773521216,873.0
46.794905492884794,66.82656976744187,22.453977000000002,10.153269538643041,878.0
47.03622255782756,67.36162790697675,22.4538075,10.293428479032897,883.0
