mean,max,min,stdev,Wvl
19.841215249999998,25.328376999999996,14.3923325,5.062924687928155,978.0
19.44845475,24.692338499999998,14.264879500000001,4.8246200181685195,983.0
18.9484275,23.9300865,14.1638395,4.518731490405152,988.0
18.442425875,23.239677,14.122141,4.2265299314204245,993.0
18.148722000000003,22.842811000000005,14.0784455,4.061608515932226,998.0
18.29088825,23.089956999999995,14.276340999999999,4.089283274444343,1003.0
18.64004925,23.5991405,14.532798499999998,4.225895641525565,1008.0
18.984010625000003,24.105545,14.76261,4.369426941996806,1013.0
19.339155500000004,24.627957000000002,15.017590500000003,4.508893588789993,1018.0
19.659056,25.108145,15.2490375,4.635799905515714,1023.0
19.95267125,25.563144,15.469001499999996,4.756546711845942,1028.0
20.231775625,25.9926445,15.679143,4.8773142113830685,1033.0
20.498768124999998,26.384085,15.864512,4.998102272414173,1038.0
20.741314875,26.7890985,16.007822499999996,5.118898210326475,1043.0
20.964244125,27.137122499999997,16.198147499999997,5.208446819193436,1048.0
21.13752475,27.396511500000003,16.341069499999996,5.2731430258855525,1053.0
21.25782375,27.589421999999995,16.412304,5.333588734844056,1058.0
21.38410425,27.770297,16.511257999999998,5.3774541708062085,1063.0
21.4706875,27.923421,16.555449999999997,5.43122897752866,1068.0
21.508329375000002,27.996645,16.5623085,5.460964189423398,1073.0
21.519016999999998,28.006943999999997,16.587971,5.456299947040728,1078.0
21.519465625000002,28.018273,16.5819755,5.458831231879011,1083.0
21.468421,27.965051500000005,16.531199,5.445169781355049,1088.0
21.3583,27.7713515,16.453981999999996,5.3839246335995,1093.0
21.209872,27.548296000000004,16.333115999999997,5.325621829046463,1098.0
21.052935125,27.3054005,16.218213,5.253190820934239,1103.0
20.873292125,27.045099000000004,16.083194499999998,5.184904685308683,1108.0
20.66035225,26.7318935,15.892554499999997,5.1104603082844795,1113.0
20.456439000000003,26.408425000000005,15.740552,5.015014285500011,1118.0
20.158218,25.978802,15.514441000000001,4.903938092089238,1123.0
19.702192250000003,25.3017745,15.201756,4.7133314127644805,1128.0
18.99600425,24.244195500000004,14.703937999999999,4.413369321807255,1133.0
17.969652125,22.737385999999997,13.911107499999996,4.023955520790838,1138.0
16.738722375000002,20.945868000000004,12.991527999999999,3.56491577112175,1143.0
15.537779624999999,19.2110315,12.102878,3.134594238732672,1148.0
14.554723,17.813044000000005,11.366781499999998,2.8031984460872867,1153.0
13.973393625,16.978444,10.945745500000001,2.6005819288942607,1158.0
13.627699125000001,16.499451999999998,10.681928000000003,2.493888140026811,1163.0
13.422456375000001,16.2198115,10.52382,2.4318397387201642,1168.0
13.346887125,16.0725805,10.494362499999998,2.3785449314629106,1173.0
13.228868750000002,15.904732000000005,10.408531499999999,2.3404250236801203,1178.0
13.187013250000001,15.813526999999999,10.389514000000002,2.305647848895167,1183.0
13.119934750000002,15.707913000000001,10.325682500000001,2.2850649569951873,1188.0
13.03521225,15.6056195,10.253298500000001,2.270054754078796,1193.0
13.053069625000003,15.632136000000003,10.270837,2.2740798253278696,1198.0
13.082587125,15.680424499999997,10.2798835,2.2930116073300244,1203.0
13.139835875000001,15.761563500000003,10.3142445,2.3134076845107887,1208.0
13.26154575,15.907100500000002,10.405289,2.340518735608003,1213.0
13.350958375,16.0296265,10.465749500000001,2.3692610592917065,1218.0
13.47419625,16.214200499999997,10.547087999999999,2.4172556396451768,1223.0
13.632281874999999,16.416131999999998,10.665133999999998,2.455704843347912,1228.0
13.718553250000001,16.539589,10.7185155,2.491188031753206,1233.0
13.841340374999998,16.714160999999997,10.7980475,2.5360538017233045,1238.0
13.961924125,16.876857,10.886426,2.567364835469967,1243.0
14.03136975,16.996442999999996,10.925453499999998,2.6052258250552383,1248.0
14.134524874999999,17.138243499999994,11.005875500000002,2.636084876226525,1253.0
14.207027375000001,17.243845999999998,11.057834500000002,2.659106339739579,1258.0
14.253640125,17.295831500000002,11.1002955,2.6668771098615016,1263.0
14.257672624999998,17.303344,11.103257499999998,2.6686524899017976,1268.0
14.219647625,17.253465000000006,11.065107000000001,2.6618883551671675,1273.0
14.158700875000001,17.172664500000003,11.014316999999998,2.6453411455760434,1278.0
14.065687375,17.045051,10.954634,2.610232585855821,1283.0
13.8980855,16.803178499999998,10.831353000000002,2.5513047477272273,1288.0
13.694858624999998,16.504376999999998,10.667834500000001,2.4872478424682014,1293.0
13.418620375,16.1332675,10.4622245,2.4083186138847426,1298.0
13.06852125,15.6544925,10.210264000000002,2.301960414327552,1303.0
12.690129125000002,15.118216499999999,9.9514195,2.1751720620865593,1308.0
12.227329875,14.489353000000003,9.596300500000002,2.050124530303927,1313.0
11.721031625000002,13.801761500000001,9.2222705,1.9094154834592874,1318.0
11.1640845,13.029709500000001,8.824473999999999,1.7508557863394982,1323.0
10.59596325,12.254969499999998,8.410944,1.601934467234354,1328.0
10.047884,11.510131000000001,8.004241500000001,1.4701078595694375,1333.0
9.502966375,10.788123,7.6046425,1.3504929982062956,1338.0
9.018324625,10.1328405,7.258324000000002,1.2445549158063407,1343.0
8.598518375000001,9.556708500000001,6.9674435,1.1544946561916443,1348.0
8.199019624999998,9.044118999999998,6.672416,1.0890638147664078,1353.0
7.834275000000001,8.6150795,6.3967855,1.0378899664551793,1358.0
7.475876,8.322804999999999,6.1413210000000005,0.9857600685518422,1363.0
7.087753625,7.997246000000001,5.8622689999999995,0.9367976198691815,1368.0
6.663360000000001,7.683057500000001,5.542796000000001,0.9155433609701401,1373.0
6.105462375000001,7.239133500000001,5.1330095,0.8957218569785284,1378.0
5.377719624999999,6.61366,4.6053749999999996,0.8811339678120631,1383.0
4.713340375000001,6.057386500000002,4.134726000000001,0.9115044126216449,1388.0
4.101583000000001,5.539222999999999,3.452141500000001,0.9660485900911843,1393.0
3.632637375,5.131815499999999,2.9420785,1.013744643595415,1398.0
3.28431725,4.811599500000001,2.563586,1.0447304154801933,1403.0
3.0104591249999997,4.53865,2.2719125,1.0576705651545737,1408.0
2.87123525,4.431420999999999,2.112091,1.0835381401059445,1413.0
2.7541938750000003,4.342485000000001,1.9794155,1.1082495776054824,1418.0
2.689007875,4.2923005000000005,1.8994400000000002,1.1241604078829512,1423.0
2.6532465000000007,4.263040000000001,1.8639845000000002,1.1310268533451513,1428.0
2.601534875,4.212235,1.8089460000000002,1.1320773694087323,1433.0
2.59936325,4.2104225,1.8043074999999995,1.133604036979587,1438.0
2.5777782499999997,4.1864574999999995,1.7788925,1.1333738546809033,1443.0
2.5730415,4.1880815,1.7652225000000001,1.1386879265807057,1448.0
2.6019572500000003,4.230487500000001,1.7999760000000002,1.145096731595669,1453.0
2.5878267500000005,4.2167865,1.7822965000000004,1.1453812855704064,1458.0
2.585738375,4.1932265,1.7923625,1.1313133955936918,1463.0
2.6268587500000002,4.2536945,1.8264410000000002,1.1417834033115692,1468.0
2.644367,4.275983999999999,1.8313209999999998,1.1447844602220247,1473.0
2.709113625,4.349933,1.8981215000000002,1.1480229978327505,1478.0
2.7529466249999994,4.398607499999999,1.9553140000000002,1.1494213343901476,1483.0
2.797825375,4.437491,2.007752,1.1417369118688838,1488.0
2.894294625,4.4914605000000005,2.131778,1.1088720455866685,1493.0
2.953932625,4.5648,2.191584,1.1150235647158144,1498.0
3.0366163750000004,4.659511,2.2709509999999997,1.1214831078898289,1503.0
3.086114625,4.719146499999999,2.3267090000000006,1.1240762539668863,1508.0
3.134493625000001,4.7791345000000005,2.3637185,1.1304692858362242,1513.0
3.2402695000000006,4.897233500000001,2.4656130000000003,1.1382522938034583,1518.0
3.28737375,4.950326,2.5315595000000006,1.1367153930477714,1523.0
3.3742591250000005,5.004088500000001,2.6265975,1.1104575305411564,1528.0
3.4573821250000005,5.085601500000001,2.703229500000001,1.1073779535165775,1533.0
3.5023338749999993,5.1529169999999995,2.7515650000000003,1.1193571685994879,1538.0
3.611192125,5.2380355000000005,2.872468,1.1020150101528698,1543.0
3.7049071250000005,5.3082045,2.986118500000001,1.0824699464465033,1548.0
3.8037522499999996,5.410429999999999,3.08258,1.0826330710959966,1553.0
3.906272124999999,5.486995499999998,3.193161,1.0634577953872424,1558.0
3.9735057499999997,5.550578999999999,3.2770470000000005,1.0586485624562805,1563.0
4.095287624999999,5.6867564999999995,3.4064409999999996,1.067452101498031,1568.0
4.194639124999999,5.7780025,3.5107205,1.061557060545136,1573.0
4.276167375,5.8516770000000005,3.592888,1.0562894568427867,1578.0
4.392913125000001,5.947766,3.7422690000000003,1.0415617526645882,1583.0
4.459137375,6.005472500000001,3.8264020000000003,1.036243174514745,1588.0
4.559231125,6.104464500000001,3.9341555,1.0355354806050328,1593.0
4.667688875,6.205347,4.0372604999999995,1.0314051748309498,1598.0
4.741744875,6.2759085,4.119764999999999,1.0305236018763615,1603.0
4.848127875000001,6.37888,4.218695500000001,1.0319043755414363,1608.0
4.8890615,6.406745000000001,4.2503085,1.0247036466228503,1613.0
4.948323125,6.463094500000001,4.2941715,1.023919908148043,1618.0
5.036443125,6.5595535,4.3398604999999995,1.033833461010474,1623.0
5.1181923750000005,6.614506,4.403906,1.01865918644358,1628.0
5.194077000000001,6.677644000000001,4.462878999999999,1.015932188734071,1633.0
5.233977749999999,6.729425999999999,4.4684989999999996,1.0300864477798695,1638.0
5.281756625,6.770674499999998,4.496055,1.0266579476164688,1643.0
5.373876999999999,6.8641665000000005,4.598320999999999,1.025680787060559,1648.0
5.401134000000001,6.8864645,4.6186195,1.023010932666981,1653.0
5.453693750000001,6.922936000000002,4.620534000000001,1.0241098091566734,1658.0
5.449501125,6.9177775000000015,4.6264495000000005,1.021001503301324,1663.0
5.449593125,6.9220495,4.638190499999999,1.022917312735604,1668.0
5.485865875,6.9531315,4.679374500000001,1.018771174973832,1673.0
5.435513375,6.900256000000001,4.635553,1.013455066945034,1678.0
5.4000393749999995,6.854940999999999,4.6150945,1.0078238715919374,1683.0
5.340589125000001,6.8286535000000015,4.553481,1.0284725677823066,1688.0
5.289059625,6.786645999999999,4.508044,1.0326122777981879,1693.0
5.289837875,6.772975,4.558222,1.0150093341208226,1698.0
5.22616075,6.737217499999998,4.507218999999999,1.0323713232063105,1703.0
5.1904675,6.720293,4.440886999999999,1.0479832533241327,1708.0
5.10661525,6.6208385000000005,4.420498499999999,1.0298361264366696,1713.0
5.030187875,6.558444500000002,4.346090499999999,1.0372526044337345,1718.0
5.0224985,6.560523500000002,4.3351239999999995,1.0424552409864747,1723.0
4.928986,6.4832755,4.2772334999999995,1.0503873300919366,1728.0
4.883333375,6.449001,4.247345,1.0559443979919407,1733.0
4.7806820000000005,6.3621004999999995,4.143494500000001,1.0649324085798428,1738.0
4.69142025,6.298211,4.023671,1.0816494976203013,1743.0
4.640368875,6.2336685,3.9930074999999996,1.0698731126519458,1748.0
4.519933375,6.127494499999999,3.8384199999999993,1.0800981451355376,1753.0
4.4455625,6.086999500000001,3.7419295000000004,1.1008760357079268,1758.0
4.340008500000001,6.008744500000001,3.6480380000000006,1.1171960775142236,1763.0
4.264138375,5.9409445000000005,3.5680440000000004,1.12277659275843,1768.0
4.227266125,5.898749999999999,3.5216155000000002,1.119479231011557,1773.0
4.15783525,5.824196000000001,3.43555,1.1171559500235038,1778.0
4.154660250000001,5.801243000000001,3.4595695000000006,1.102604560621539,1783.0
4.093891,5.728954,3.3879715000000004,1.095994691184907,1788.0
4.083915875,5.7564660000000005,3.3417865000000004,1.1226512179496042,1793.0
4.067217500000001,5.723623000000001,3.3319505000000005,1.1119403236105647,1798.0
